case,case_class,mode,method,steps,dt,wall_time_s,finite,position_error,strength_error,strength_magnitude_error,strength_angle_mean_deg,strength_error_p95,strength_error_max,excess_growth,velocity_evaluations,gradient_evaluations,fused_evaluations,pairwise_stretching_sweeps,tree_builds,tree_refits,tree_traversals,kernel_launches,synchronisations,host_device_transfers,affine_map_error,nonaffine_residual,cloud_covariance_condition,gradient_trace_max,inverse_error,deformation_determinant_error,seed,chi_s_imposed
time_rotating_strain,deterministic,DIRECT,fractional_gamma_x,16,0.0625,0.004614331002812833,True,1.738778633324127e-05,1.665583728715892e-05,1.558368973384013e-05,0.0003990232057675891,2.2199167365784397e-05,2.2199167365784397e-05,-1.7346923591705627e-05,48,48,0,0,0,0,0,0,0,0,1.738778633347498e-05,8.967388771170728e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,DIRECT,fractional_gamma_x,32,0.03125,0.009368761035148054,True,2.1737662335684994e-06,2.078939328246451e-06,1.946105376864366e-06,5.034026647810722e-05,2.823217283497231e-06,2.823217283497231e-06,-2.167791447775728e-06,96,96,0,0,0,0,0,0,0,0,2.1737662336650166e-06,8.539649057339614e-16,14.879719333493611,,,,,
time_rotating_strain,deterministic,DIRECT,fractional_gamma_x,64,0.015625,0.018267850042320788,True,2.716869505354282e-07,2.596282371426779e-07,2.431030051174694e-07,6.33064037225026e-06,3.55858361761836e-07,3.55858361761836e-07,-2.708866621539392e-07,192,192,0,0,0,0,0,0,0,0,2.716869505954258e-07,8.776772227416363e-16,14.879730197844188,,,,,
time_rotating_strain,deterministic,DIRECT,parallel_lagged,4,0.25,0.001185310014989227,True,0.001099879130685692,0.001063787796683171,0.000992805943983013,0.023697045823576273,0.001260225229549589,0.001260225229549589,-0.0011004941809278123,12,12,0,0,0,0,0,0,0,0,0.0010998791306858968,8.812223299315801e-16,14.872372874451125,,,,,
time_rotating_strain,deterministic,DIRECT,parallel_lagged,8,0.125,0.0023262749891728163,True,0.00013884949329935915,0.0001334314014332559,0.00012472429930978477,0.0031258004213055575,0.0001711659473849078,0.0001711659473849078,-0.00013864011022759315,24,24,0,0,0,0,0,0,0,0,0.0001388494932994425,6.725875278655792e-16,14.878877180033198,,,,,
time_rotating_strain,deterministic,DIRECT,parallel_lagged,16,0.0625,0.004587745992466807,True,1.738778633324127e-05,1.665583728715892e-05,1.558368973384013e-05,0.0003990232057675891,2.2199167365784397e-05,2.2199167365784397e-05,-1.7346923591705627e-05,48,48,0,0,0,0,0,0,0,0,1.738778633347498e-05,8.967388771170728e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,DIRECT,parallel_lagged,32,0.03125,0.009301015001256019,True,2.1737662335684994e-06,2.078939328246451e-06,1.946105376864366e-06,5.034026647810722e-05,2.823217283497231e-06,2.823217283497231e-06,-2.167791447775728e-06,96,96,0,0,0,0,0,0,0,0,2.1737662336650166e-06,8.539649057339614e-16,14.879719333493611,,,,,
time_rotating_strain,deterministic,DIRECT,parallel_lagged,64,0.015625,0.01823795703239739,True,2.716869505354282e-07,2.596282371426779e-07,2.431030051174694e-07,6.33064037225026e-06,3.55858361761836e-07,3.55858361761836e-07,-2.708866621539392e-07,192,192,0,0,0,0,0,0,0,0,2.716869505954258e-07,8.776772227416363e-16,14.879730197844188,,,,,
time_rotating_strain,deterministic,DIRECT,strang_x_gamma_x,4,0.25,0.0016882839845493436,True,0.00013884949329935915,0.001063787796683171,0.000992805943983013,0.023697045823576273,0.001260225229549589,0.001260225229549589,-0.0011004941809278123,24,12,0,0,0,0,0,0,0,0,0.0001388494932994425,6.725875278655792e-16,14.878877180033198,,,,,
time_rotating_strain,deterministic,DIRECT,strang_x_gamma_x,8,0.125,0.0032464410178363323,True,1.738778633324127e-05,0.0001334314014332559,0.00012472429930978477,0.0031258004213055575,0.0001711659473849078,0.0001711659473849078,-0.00013864011022759315,48,24,0,0,0,0,0,0,0,0,1.738778633347498e-05,8.967388771170728e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,DIRECT,strang_x_gamma_x,16,0.0625,0.006555502011906356,True,2.1737662335684994e-06,1.665583728715892e-05,1.558368973384013e-05,0.0003990232057675891,2.2199167365784397e-05,2.2199167365784397e-05,-1.7346923591705627e-05,96,48,0,0,0,0,0,0,0,0,2.1737662336650166e-06,8.539649057339614e-16,14.879719333493611,,,,,
time_rotating_strain,deterministic,DIRECT,strang_x_gamma_x,32,0.03125,0.012964683992322534,True,2.716869505354282e-07,2.078939328246451e-06,1.946105376864366e-06,5.034026647810722e-05,2.823217283497231e-06,2.823217283497231e-06,-2.167791447775728e-06,192,96,0,0,0,0,0,0,0,0,2.716869505954258e-07,8.776772227416363e-16,14.879730197844188,,,,,
time_rotating_strain,deterministic,DIRECT,strang_x_gamma_x,64,0.015625,0.02637568098725751,True,3.395714462063617e-08,2.596282371426779e-07,2.431030051174694e-07,6.33064037225026e-06,3.55858361761836e-07,3.55858361761836e-07,-2.708866621539392e-07,384,192,0,0,0,0,0,0,0,0,3.395714449181196e-08,9.532790985646896e-16,14.879731535386531,,,,,
time_rotating_strain,deterministic,DIRECT,strang_gamma_x_gamma,4,0.25,0.0019224390271119773,True,0.001099879130685692,0.0001334314014332559,0.00012472429930978477,0.0031258004213055575,0.0001711659473849078,0.0001711659473849078,-0.00013864011022759315,12,24,0,0,0,0,0,0,0,0,0.0010998791306858968,8.812223299315801e-16,14.872372874451125,,,,,
time_rotating_strain,deterministic,DIRECT,strang_gamma_x_gamma,8,0.125,0.003880875010509044,True,0.00013884949329935915,1.665583728715892e-05,1.558368973384013e-05,0.0003990232057675891,2.2199167365784397e-05,2.2199167365784397e-05,-1.7346923591705627e-05,24,48,0,0,0,0,0,0,0,0,0.0001388494932994425,6.725875278655792e-16,14.878877180033198,,,,,
time_rotating_strain,deterministic,DIRECT,strang_gamma_x_gamma,16,0.0625,0.007478729006834328,True,1.738778633324127e-05,2.078939328246451e-06,1.946105376864366e-06,5.034026647810722e-05,2.823217283497231e-06,2.823217283497231e-06,-2.167791447775728e-06,48,96,0,0,0,0,0,0,0,0,1.738778633347498e-05,8.967388771170728e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,DIRECT,strang_gamma_x_gamma,32,0.03125,0.01461623702198267,True,2.1737662335684994e-06,2.596282371426779e-07,2.431030051174694e-07,6.33064037225026e-06,3.55858361761836e-07,3.55858361761836e-07,-2.708866621539392e-07,96,192,0,0,0,0,0,0,0,0,2.1737662336650166e-06,8.539649057339614e-16,14.879719333493611,,,,,
time_rotating_strain,deterministic,DIRECT,strang_gamma_x_gamma,64,0.015625,0.027092039992567152,True,2.716869505354282e-07,3.2437068437923256e-08,3.037650156978253e-08,1.1235409640925054e-06,4.466499551358398e-08,4.466499551358398e-08,-3.3853776910839054e-08,192,384,0,0,0,0,0,0,0,0,2.716869505954258e-07,8.776772227416363e-16,14.879730197844188,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk2,4,0.25,0.0006716339848935604,True,0.008663339152022198,0.008930363823912046,0.004289460206624323,0.5403652589929513,0.024500119853930885,0.024500119853930885,0.0034082151460213036,0,0,8,0,0,0,0,0,0,0,0.008663339152021993,6.392497199382346e-16,15.177986110388003,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk2,8,0.125,0.0012893879902549088,True,0.002295285560423807,0.0023845407685237673,0.0012658654968632453,0.139070915550693,0.0062696441262191475,0.0062696441262191475,0.0010670714291549457,0,0,16,0,0,0,0,0,0,0,0.0022952855604236873,8.131018103141213e-16,14.956469061256007,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk2,16,0.0625,0.0025867910007946193,True,0.0005912805257478409,0.0006166104889338424,0.000343072658719218,0.03523340488536779,0.0015835847309428025,0.0015835847309428025,0.0002960210641253532,0,0,32,0,0,0,0,0,0,0,0.00059128052574771,1.0279750792423412e-15,14.899291409305087,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk2,32,0.03125,0.005089200974907726,True,0.00015009296808123488,0.0001568135179572089,8.924538776080257e-05,0.008864369943325711,0.0003978032353869872,0.0003978032353869872,7.780765283602738e-05,0,0,64,0,0,0,0,0,0,0,0.00015009296808100818,6.758976154945094e-16,14.884675443508852,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk2,64,0.015625,0.009942961973138154,True,3.781338027875242e-05,3.954265879783336e-05,2.275549461680535e-05,0.0022229544270864687,9.968235643546411e-05,9.968235643546411e-05,1.993620119843313e-05,0,0,128,0,0,0,0,0,0,0,3.7813380278673546e-05,7.434431923490601e-16,14.880974824563692,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk3,4,0.25,0.0010413459967821836,True,0.001099879130685692,0.001063787796683171,0.000992805943983013,0.023697045823576273,0.001260225229549589,0.001260225229549589,-0.0011004941809278123,0,0,12,0,0,0,0,0,0,0,0.0010998791306858968,8.812223299315801e-16,14.872372874451125,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk3,8,0.125,0.0021004750160500407,True,0.00013884949329935915,0.0001334314014332559,0.00012472429930978477,0.0031258004213055575,0.0001711659473849078,0.0001711659473849078,-0.00013864011022759315,0,0,24,0,0,0,0,0,0,0,0.0001388494932994425,6.725875278655792e-16,14.878877180033198,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk3,16,0.0625,0.004004950984381139,True,1.738778633324127e-05,1.665583728715892e-05,1.558368973384013e-05,0.0003990232057675891,2.2199167365784397e-05,2.2199167365784397e-05,-1.7346923591705627e-05,0,0,48,0,0,0,0,0,0,0,1.738778633347498e-05,8.967388771170728e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk3,32,0.03125,0.008129497990012169,True,2.1737662335684994e-06,2.078939328246451e-06,1.946105376864366e-06,5.034026647810722e-05,2.823217283497231e-06,2.823217283497231e-06,-2.167791447775728e-06,0,0,96,0,0,0,0,0,0,0,2.1737662336650166e-06,8.539649057339614e-16,14.879719333493611,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk3,64,0.015625,0.016011920000892133,True,2.716869505354282e-07,2.596282371426779e-07,2.431030051174694e-07,6.33064037225026e-06,3.55858361761836e-07,3.55858361761836e-07,-2.708866621539392e-07,0,0,192,0,0,0,0,0,0,0,2.716869505954258e-07,8.776772227416363e-16,14.879730197844188,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk4_reference,4,0.25,0.0015703719691373408,True,1.9055889824278656e-05,2.0048525326790432e-05,1.887161375682226e-05,0.00037744910823233013,2.8359809372912954e-05,2.8359809372912954e-05,-1.9111588766441502e-05,0,0,16,0,0,0,0,0,0,0,1.9055889824149652e-05,6.482275328533558e-16,14.878424846283316,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk4_reference,8,0.125,0.0028412900283001363,True,1.2883868190897456e-06,1.3584668354630527e-06,1.2826130225659392e-06,2.530549575001611e-05,1.7556618167606404e-06,1.7556618167606404e-06,-1.3073812470126907e-06,0,0,32,0,0,0,0,0,0,0,1.2883868193783406e-06,9.569717432496886e-16,14.879648539828926,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk4_reference,16,0.0625,0.005488135968334973,True,8.383062185879614e-08,8.846105267315759e-08,8.365255854175407e-08,1.6904140403718412e-06,1.0934204193981501e-07,1.0934204193981501e-07,-8.550254037280543e-08,0,0,64,0,0,0,0,0,0,0,8.383062204029269e-08,8.612814671033091e-16,14.879726470559602,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk4_reference,32,0.03125,0.010784537007566541,True,5.347033915061268e-09,5.6442606527325294e-09,5.34168964638518e-09,1.8972747694479865e-07,6.8239331388697114e-09,6.8239331388697114e-09,-5.466735856728519e-09,0,0,128,0,0,0,0,0,0,0,5.347034463274275e-09,1.219540676414375e-15,14.87973139461436,,,,,
time_rotating_strain,deterministic,DIRECT,coupled_rk4_reference,64,0.015625,0.021706571045797318,True,3.376270740599811e-10,3.564489613836471e-10,3.3747407796375027e-10,0.0,4.2622095235345886e-10,4.2622095235345886e-10,-3.4558467204991e-10,0,0,256,0,0,0,0,0,0,0,3.376270043628191e-10,6.573567065323616e-16,14.879731704171242,,,,,
time_rotating_strain,deterministic,DIRECT,reuse_stage_gradients,4,0.25,0.0011386849801056087,True,0.001099879130685692,0.001063787796683171,0.000992805943983013,0.023697045823576273,0.001260225229549589,0.001260225229549589,-0.0011004941809278123,12,12,0,0,0,0,0,0,0,0,0.0010998791306858968,8.812223299315801e-16,14.872372874451125,,,,,
time_rotating_strain,deterministic,DIRECT,reuse_stage_gradients,8,0.125,0.002184530021622777,True,0.00013884949329935915,0.0001334314014332559,0.00012472429930978477,0.0031258004213055575,0.0001711659473849078,0.0001711659473849078,-0.00013864011022759315,24,24,0,0,0,0,0,0,0,0,0.0001388494932994425,6.725875278655792e-16,14.878877180033198,,,,,
time_rotating_strain,deterministic,DIRECT,reuse_stage_gradients,16,0.0625,0.004333768971264362,True,1.738778633324127e-05,1.665583728715892e-05,1.558368973384013e-05,0.0003990232057675891,2.2199167365784397e-05,2.2199167365784397e-05,-1.7346923591705627e-05,48,48,0,0,0,0,0,0,0,0,1.738778633347498e-05,8.967388771170728e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,DIRECT,reuse_stage_gradients,32,0.03125,0.008438196033239365,True,2.1737662335684994e-06,2.078939328246451e-06,1.946105376864366e-06,5.034026647810722e-05,2.823217283497231e-06,2.823217283497231e-06,-2.167791447775728e-06,96,96,0,0,0,0,0,0,0,0,2.1737662336650166e-06,8.539649057339614e-16,14.879719333493611,,,,,
time_rotating_strain,deterministic,DIRECT,reuse_stage_gradients,64,0.015625,0.016174306045286357,True,2.716869505354282e-07,2.596282371426779e-07,2.431030051174694e-07,6.33064037225026e-06,3.55858361761836e-07,3.55858361761836e-07,-2.708866621539392e-07,192,192,0,0,0,0,0,0,0,0,2.716869505954258e-07,8.776772227416363e-16,14.879730197844188,,,,,
time_rotating_strain,deterministic,DIRECT,averaged_gradient_exponential,4,0.25,0.009588499029632658,True,0.001099879130685692,0.007591597051337907,0.006054483709838485,0.30337706228502453,0.014115721013377738,0.014115721013377738,-0.005891642437259055,12,12,0,0,0,0,0,0,0,0,0.0010998791306858968,8.812223299315801e-16,14.872372874451125,,,,,
time_rotating_strain,deterministic,DIRECT,averaged_gradient_exponential,8,0.125,0.018459838000126183,True,0.00013884949329935915,0.0019164097064692774,0.0015271007318201231,0.07687984711955392,0.003572207465090143,0.003572207465090143,-0.0014822126778556628,24,24,0,0,0,0,0,0,0,0,0.0001388494932994425,6.725875278655792e-16,14.878877180033198,,,,,
time_rotating_strain,deterministic,DIRECT,averaged_gradient_exponential,16,0.0625,0.037889199040364474,True,1.738778633324127e-05,0.0004802738466931054,0.00038262841694128817,0.01928556680287267,0.0008957924106696406,0.0008957924106696406,-0.0003711412574612007,48,48,0,0,0,0,0,0,0,0,1.738778633347498e-05,8.967388771170728e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,DIRECT,averaged_gradient_exponential,32,0.03125,0.07194819598225877,True,2.1737662335684994e-06,0.00012014190535451645,9.571060160766443e-05,0.004825506030290797,0.00022411995239413808,0.00022411995239413808,-9.282217599163301e-05,96,96,0,0,0,0,0,0,0,0,2.1737662336650166e-06,8.539649057339614e-16,14.879719333493611,,,,,
time_rotating_strain,deterministic,DIRECT,averaged_gradient_exponential,64,0.015625,0.1520325579913333,True,2.716869505354282e-07,3.0040070179541988e-05,2.393099666128835e-05,0.001206633937121687,5.60407375767105e-05,5.60407375767105e-05,-2.3207849517511045e-05,192,192,0,0,0,0,0,0,0,0,2.716869505954258e-07,8.776772227416363e-16,14.879730197844188,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_x_gamma,4,0.25,0.001217512006405741,True,0.0010998791306841668,0.0011049051336247365,0.00109760521647207,0.00483428750474667,0.0014182223430486635,0.0014182223430486635,-0.0012662377158095218,12,12,0,0,0,0,0,0,0,0,0.001099879130684176,8.812223299315811e-16,14.872372874451125,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_x_gamma,8,0.125,0.002379495999775827,True,0.00013884949329785756,0.00013784449493027293,0.00013696587578910114,0.0006460777169934954,0.0001745373301087244,0.0001745373301087244,-0.00015741969519591684,24,24,0,0,0,0,0,0,0,0,0.0001388494932977436,6.7258752786558e-16,14.878877180033198,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_x_gamma,16,0.0625,0.004499875009059906,True,1.738778633175361e-05,1.7215682336428367e-05,1.7104281862402986e-05,8.397497977237317e-05,2.1671752730206694e-05,2.1671752730206694e-05,-1.962831145865557e-05,48,48,0,0,0,0,0,0,0,0,1.7387786331789194e-05,8.967388771170738e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_x_gamma,32,0.03125,0.00937096303096041,True,2.173766232088288e-06,2.1511029342564853e-06,2.1369527286597913e-06,1.0710965390659983e-05,2.700769476174547e-06,2.700769476174547e-06,-2.4505787507686884e-06,96,96,0,0,0,0,0,0,0,0,2.173766231986287e-06,8.539649057339624e-16,14.879719333493611,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_x_gamma,64,0.015625,0.01874536497052759,True,2.7168694905905547e-07,2.688371706886434e-07,2.6705018155688734e-07,1.33954731623104e-06,3.3711322760426657e-07,3.3711322760426657e-07,-3.061407918377892e-07,192,192,0,0,0,0,0,0,0,0,2.716869489203456e-07,8.776772227416374e-16,14.879730197844188,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_gamma_x,4,0.25,0.001153471996076405,True,0.0010998791306841668,0.0011049051336247365,0.00109760521647207,0.00483428750474667,0.0014182223430486635,0.0014182223430486635,-0.0012662377158095218,12,12,0,0,0,0,0,0,0,0,0.001099879130684176,8.812223299315811e-16,14.872372874451125,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_gamma_x,8,0.125,0.002272905025165528,True,0.00013884949329785756,0.00013784449493027293,0.00013696587578910114,0.0006460777169934954,0.0001745373301087244,0.0001745373301087244,-0.00015741969519591684,24,24,0,0,0,0,0,0,0,0,0.0001388494932977436,6.7258752786558e-16,14.878877180033198,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_gamma_x,16,0.0625,0.0047502220259048045,True,1.738778633175361e-05,1.7215682336428367e-05,1.7104281862402986e-05,8.397497977237317e-05,2.1671752730206694e-05,2.1671752730206694e-05,-1.962831145865557e-05,48,48,0,0,0,0,0,0,0,0,1.7387786331789194e-05,8.967388771170738e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_gamma_x,32,0.03125,0.009376504051033407,True,2.173766232088288e-06,2.1511029342564853e-06,2.1369527286597913e-06,1.0710965390659983e-05,2.700769476174547e-06,2.700769476174547e-06,-2.4505787507686884e-06,96,96,0,0,0,0,0,0,0,0,2.173766231986287e-06,8.539649057339624e-16,14.879719333493611,,,,,
time_rotating_strain,deterministic,TRANSPOSED,fractional_gamma_x,64,0.015625,0.018539057986345142,True,2.7168694905905547e-07,2.688371706886434e-07,2.6705018155688734e-07,1.33954731623104e-06,3.3711322760426657e-07,3.3711322760426657e-07,-3.061407918377892e-07,192,192,0,0,0,0,0,0,0,0,2.716869489203456e-07,8.776772227416374e-16,14.879730197844188,,,,,
time_rotating_strain,deterministic,TRANSPOSED,parallel_lagged,4,0.25,0.0012373340432532132,True,0.0010998791306841668,0.0011049051336247365,0.00109760521647207,0.00483428750474667,0.0014182223430486635,0.0014182223430486635,-0.0012662377158095218,12,12,0,0,0,0,0,0,0,0,0.001099879130684176,8.812223299315811e-16,14.872372874451125,,,,,
time_rotating_strain,deterministic,TRANSPOSED,parallel_lagged,8,0.125,0.002395118004642427,True,0.00013884949329785756,0.00013784449493027293,0.00013696587578910114,0.0006460777169934954,0.0001745373301087244,0.0001745373301087244,-0.00015741969519591684,24,24,0,0,0,0,0,0,0,0,0.0001388494932977436,6.7258752786558e-16,14.878877180033198,,,,,
time_rotating_strain,deterministic,TRANSPOSED,parallel_lagged,16,0.0625,0.004757154965773225,True,1.738778633175361e-05,1.7215682336428367e-05,1.7104281862402986e-05,8.397497977237317e-05,2.1671752730206694e-05,2.1671752730206694e-05,-1.962831145865557e-05,48,48,0,0,0,0,0,0,0,0,1.7387786331789194e-05,8.967388771170738e-16,14.879629891647163,,,,,
time_rotating_strain,deterministic,TRANSPOSED,parallel_lagged,32,0.03125,0.009687072015367448,True,2.173766232088288e-06,2.1511029342564853e-06,2.1369527286597913e-06,1.0710965390659983e-05,2.700769476174547e-06,2.700769476174547e-06,-2.4505787507686884e-06,96,96,0,0,0,0,0,0,0,0,2.173766231986287e-06,8.539649057339624e-16,14.879719333493611,,,,,
